id,parent_id,neutron_id,x,y,z,dx,dy,dz,toa,wavelength,parentName,px,py,pz,parentEnergy,nx,ny,nz,neutronEnergy,x [px],y [px],t [s],nPhotons [1],PSD value,t_relToExtTrigger [s],time_diff_ns,x3,y3,delta_x,delta_y,delta_r
4453,2,575,-54.84,29.6964,20,0.0678342,-0.0440327,0.996724,565.598,440.692,proton,-2.51758,10.9776,9.74418,1.43625,-55.0372,29.8135,17.0472,4.17842,88.19,180.35,5.65625e-07,4.0,3.90625e-10, nan,,18.660937500000003,-24.539062499999996,73.6981375,-54.3525625,91.57301197015042
3144,2,575,-54.5859,29.6732,20,0.156712,-0.0623141,0.985677,565.613,434.13,proton,-2.51758,10.9776,9.74418,1.43625,-55.0372,29.8135,17.0472,4.17842,88.19,180.35,5.65625e-07,4.0,3.90625e-10, nan,,18.660937500000003,-24.539062499999996,73.6981375,-54.3525625,91.57301197015042
4645,2,575,-54.5819,29.6868,20,0.161083,-0.0656331,0.984756,567.968,413.025,proton,-2.51758,10.9776,9.74418,1.43625,-55.0372,29.8135,17.0472,4.17842,88.19,180.35,5.65625e-07,4.0,3.90625e-10, nan,,18.660937500000003,-24.539062499999996,73.6981375,-54.3525625,91.57301197015042
3021,2,576,-15.9173,-25.205,20,0.00681241,0.0947503,0.995478,544.231,451.475,proton,-55.0512,29.8827,17.1451,1.78103,-15.909,-25.6624,15.1774,4.52571,195.77,72.45,5.4375e-07,2.0,2.34375e-09, nan,0.48099999999999454,-31.767187500000006,26.0390625,-15.858187500000005,51.701462500000005,54.07886218684767
3021,2,576,-15.9173,-25.205,20,0.00681241,0.0947503,0.995478,544.231,451.475,proton,-55.0512,29.8827,17.1451,1.78103,-15.909,-25.6624,15.1774,4.52571,32.77,145.08,5.4375e-07,2.0,2.34375e-09, nan,0.48099999999999454,44.639062499999994,-8.006250000000005,60.54806249999999,17.656149999999997,63.06986210010614
6757,2,576,-15.9901,-25.4956,20,-0.016557,0.0345562,0.999266,547.031,411.187,proton,-55.0512,29.8827,17.1451,1.78103,-15.909,-25.6624,15.1774,4.52571,88.53,180.3,5.46875e-07,1.0,0.0, nan,0.15599999999994907,18.5015625,-24.515625000000007,34.4105625,1.1467749999999945,34.429666052214785
12378,2,577,56.3017,34.762,20,-0.136606,-0.0403742,0.989802,385.605,421.819,proton,-15.9848,-25.6563,15.2716,3.71865,58.8277,35.616,0.36256,9.11997,26.99,202.77,3.859375e-07,2.0,7.8125e-10, nan,0.3324999999999818,47.3484375,-35.048437500000006,-11.479262499999997,-70.6644375,71.59075495296382
12378,2,577,56.3017,34.762,20,-0.136606,-0.0403742,0.989802,385.605,421.819,proton,-15.9848,-25.6563,15.2716,3.71865,58.8277,35.616,0.36256,9.11997,195.7,72.1,3.859375e-07,2.0,1.5625e-09, nan,0.3324999999999818,-31.734374999999993,26.203125000000004,-90.562075,-9.412874999999996,91.04994038477591
4731,2,577,57.7133,34.0779,20,-0.0625091,-0.0763527,0.99512,387.735,422.726,proton,-15.9848,-25.6563,15.2716,3.71865,58.8277,35.616,0.36256,9.11997,27.0,201.79,3.875e-07,1.0,0.0, nan,0.23500000000001364,47.34375,-34.5890625,-11.48395,-70.2050625,71.13811853170849
11007,2,577,57.7022,34.6531,20,-0.066756,-0.0458904,0.996713,389.332,416.574,proton,-15.9848,-25.6563,15.2716,3.71865,58.8277,35.616,0.36256,9.11997,28.05,202.85,3.890625e-07,2.0,1.5625e-09, nan,0.26949999999999363,46.8515625,-35.0859375,-11.9761375,-70.7019375,71.70907777731361
15829,2,585,-31.1368,-14.7562,20,0.0412431,0.0472519,0.998031,471.877,455.169,C12,3.92499,33.9298,4.71662,0.0436054,-17.1866,-15.3651,15.437,6.0249,97.21,187.1,4.71875e-07,2.0,1.5625e-09, nan,0.0020000000000095497,14.432812500000002,-27.703124999999996,31.619412500000003,-12.338024999999996,33.941333323041114
15829,2,585,-31.1368,-14.7562,20,0.0412431,0.0472519,0.998031,471.877,455.169,C12,3.92499,33.9298,4.71662,0.0436054,-17.1866,-15.3651,15.437,6.0249,16.7,213.15,4.71875e-07,1.0,0.0, nan,0.0020000000000095497,52.171875,-39.9140625,69.358475,-24.548962500000002,73.57478925659272
15829,2,585,-31.1368,-14.7562,20,0.0412431,0.0472519,0.998031,471.877,455.169,C12,3.92499,33.9298,4.71662,0.0436054,-17.1866,-15.3651,15.437,6.0249,98.54,187.58,4.71875e-07,3.0,5.208333333333e-10, nan,0.0020000000000095497,13.809374999999998,-27.928125000000005,30.995974999999994,-12.563025000000005,33.44517997187711
15829,2,585,-31.1368,-14.7562,20,0.0412431,0.0472519,0.998031,471.877,455.169,C12,3.92499,33.9298,4.71662,0.0436054,-17.1866,-15.3651,15.437,6.0249,27.13,202.44,4.71875e-07,2.0,0.0, nan,0.0020000000000095497,47.282812500000006,-34.89375,64.4694125,-19.52865,67.36225440792238
15829,2,585,-31.1368,-14.7562,20,0.0412431,0.0472519,0.998031,471.877,455.169,C12,3.92499,33.9298,4.71662,0.0436054,-17.1866,-15.3651,15.437,6.0249,98.74,186.95,4.71875e-07,3.0,2.604166666667e-09, nan,0.0020000000000095497,13.715625000000003,-27.632812499999993,30.902225,-12.267712499999993,33.248222207108775
15829,2,585,-31.1368,-14.7562,20,0.0412431,0.0472519,0.998031,471.877,455.169,C12,3.92499,33.9298,4.71662,0.0436054,-17.1866,-15.3651,15.437,6.0249,27.25,203.49,4.71875e-07,1.0,0.0, nan,0.0020000000000095497,47.2265625,-35.385937500000004,64.4131625,-20.020837500000006,67.45286826705602
15829,2,585,-31.1368,-14.7562,20,0.0412431,0.0472519,0.998031,471.877,455.169,C12,3.92499,33.9298,4.71662,0.0436054,-17.1866,-15.3651,15.437,6.0249,96.28,185.86,4.71875e-07,1.0,0.0, nan,0.0020000000000095497,14.868749999999999,-27.121875000000006,32.05535,-11.756775000000006,34.14333349313047
10316,2,585,-30.7394,-14.7028,20,0.0912149,0.0556402,0.994276,473.051,451.822,C12,3.92499,33.9298,4.71662,0.0436054,-17.1866,-15.3651,15.437,6.0249,93.46,192.0,4.734375e-07,1.0,0.0, nan,0.3865000000000123,16.190625000000004,-30.0,33.377225,-14.6349,36.444745117926466
1091,2,585,-31.0025,-14.4491,20,0.0605618,0.0806889,0.994898,477.066,429.389,C12,3.92499,33.9298,4.71662,0.0436054,-17.1866,-15.3651,15.437,6.0249,63.28,186.11,4.765625e-07,2.0,0.0, nan,0.5034999999999741,30.3375,-27.239062500000006,47.5241,-11.873962500000006,48.98500858692796
94,7,585,-17.2221,-14.9741,20,-0.017059,0.0735535,0.997145,480.412,428.989,proton,-17.1466,-15.2996,15.5893,0.0436054,-17.1866,-15.3651,15.437,6.0249,29.07,201.71,4.796875e-07,1.0,0.0, nan,0.7244999999999777,46.3734375,-34.5515625,63.5600375,-19.186462500000005,66.39276097787554
973,2,587,2.61781,-29.9341,20,0.0257797,0.0793284,0.996515,539.781,436.119,proton,-31.4347,-15.1527,12.3481,1.30878,18.4124,-42.5645,16.2796,4.57703,98.14,187.25,5.390625e-07,4.0,2.734375e-09, nan,0.7184999999999491,13.996875,-27.7734375,-4.415525000000002,14.791062500000002,15.436074335935654
6552,2,587,1.7865,-30.788,20,-0.0233729,0.0286523,0.999316,540.157,422.461,proton,-31.4347,-15.1527,12.3481,1.30878,18.4124,-42.5645,16.2796,4.57703,98.71,187.57,5.40625e-07,3.0,4.166666666667e-09, nan,0.4679999999999609,13.729687500000002,-27.9234375,-4.682712499999999,14.641062500000004,15.371678746531316
1387,2,587,1.90181,-29.4635,20,-0.0163725,0.106839,0.994142,543.482,444.5,proton,-31.4347,-15.1527,12.3481,1.30878,18.4124,-42.5645,16.2796,4.57703,99.7,186.51,5.4375e-07,1.0,0.0, nan,0.2680000000000291,13.265624999999998,-27.426562499999996,-5.146775000000003,15.137937500000007,15.988947578078161
1387,2,587,1.90181,-29.4635,20,-0.0163725,0.106839,0.994142,543.482,444.5,proton,-31.4347,-15.1527,12.3481,1.30878,18.4124,-42.5645,16.2796,4.57703,91.25,193.92,5.4375e-07,1.0,0.0, nan,0.2680000000000291,17.2265625,-30.899999999999995,-1.1858375000000017,11.664500000000007,11.724622417221223
3422,2,587,2.16981,-29.5956,20,0.00101052,0.0983405,0.995152,544.792,449.459,proton,-31.4347,-15.1527,12.3481,1.30878,18.4124,-42.5645,16.2796,4.57703,95.24,184.78,5.453125e-07,1.0,0.0, nan,0.52049999999997,15.356250000000003,-26.615625,-3.056149999999999,15.948875000000001,16.2390475887019
1079,2,590,-48.3734,30.5493,20,0.128297,-0.0632443,0.989717,390.675,428.048,proton,2.13441,-31.2386,3.27996,3.028,-49.2291,31.0501,13.7083,8.82677,171.95,155.02,3.90625e-07,10.0,4.0625e-09, nan,0.05000000000001137,-20.601562499999993,-12.665625000000006,28.62753750000001,-43.715725000000006,52.255148220912474
1079,2,590,-48.3734,30.5493,20,0.128297,-0.0632443,0.989717,390.675,428.048,proton,2.13441,-31.2386,3.27996,3.028,-49.2291,31.0501,13.7083,8.82677,98.87,187.79,3.90625e-07,7.0,2.901785714286e-09, nan,0.05000000000001137,13.654687499999998,-28.026562499999997,62.8837875,-59.0766625,86.28106850569284
1079,2,590,-48.3734,30.5493,20,0.128297,-0.0632443,0.989717,390.675,428.048,proton,2.13441,-31.2386,3.27996,3.028,-49.2291,31.0501,13.7083,8.82677,98.09,186.68,3.90625e-07,3.0,0.0, nan,0.05000000000001137,14.0203125,-27.50625,63.249412500000005,-58.55635,86.19358622842918
1079,2,590,-48.3734,30.5493,20,0.128297,-0.0632443,0.989717,390.675,428.048,proton,2.13441,-31.2386,3.27996,3.028,-49.2291,31.0501,13.7083,8.82677,98.43,188.47,3.90625e-07,2.0,1.5625e-09, nan,0.05000000000001137,13.860937499999997,-28.3453125,63.0900375,-59.3954125,86.64968469530956
9845,2,590,-48.3815,30.4115,20,0.124015,-0.0779686,0.989212,392.2,415.696,proton,2.13441,-31.2386,3.27996,3.028,-49.2291,31.0501,13.7083,8.82677,108.93,177.18,3.921875e-07,1.0,0.0, nan,0.012499999999988631,8.939062499999997,-23.053125,58.1681625,-54.103225,79.43987716523127
81,2,592,29.2248,31.2151,20,-0.0801495,-0.100936,0.991659,1032.75,418.168,proton,29.5163,31.5796,16.4283,0.707117,29.5098,31.5779,16.4223,1.24885,171.99,154.84,1.0328125e-06,1.0,0.0, nan,,-20.620312500000004,-12.58125,-50.1301125,-44.15915,66.80612777272124
1600,2,593,-7.51786,-16.3626,20,0.0680111,0.0486967,0.996495,588.889,431.41,proton,-8.4293,-17.0098,6.5654,2.74874,-8.44114,-17.029,6.55114,3.84653,172.07,154.98,5.890625e-07,2.0,7.8125e-10, nan,,-20.6578125,-12.646874999999994,-12.216672499999998,4.382125000000006,12.978833017181524
968,2,593,-7.51134,-16.8219,20,0.0685818,0.014692,0.997537,590.269,499.767,proton,-8.4293,-17.0098,6.5654,2.74874,-8.44114,-17.029,6.55114,3.84653,172.07,154.98,5.890625e-07,2.0,7.8125e-10, nan,,-20.6578125,-12.646874999999994,-12.216672499999998,4.382125000000006,12.978833017181524
6635,2,594,-26.549,51.5257,20,0.0456401,-0.129147,0.990575,442.191,449.441,proton,-8.4293,-17.0098,6.5654,1.4869,-27.3791,53.8217,2.12555,6.8642,172.19,155.14,4.421875e-07,11.0,2.840909090909e-09, nan,0.0034999999999740794,-20.714062499999997,-12.721874999999994,6.665037500000004,-66.54357499999999,66.87652875753218
6635,2,594,-26.549,51.5257,20,0.0456401,-0.129147,0.990575,442.191,449.441,proton,-8.4293,-17.0098,6.5654,1.4869,-27.3791,53.8217,2.12555,6.8642,193.8,151.11,4.421875e-07,2.0,0.0, nan,0.0034999999999740794,-30.843750000000007,-10.832812500000006,-3.464650000000006,-64.65451250000001,64.74727628429753
6635,2,594,-26.549,51.5257,20,0.0456401,-0.129147,0.990575,442.191,449.441,proton,-8.4293,-17.0098,6.5654,1.4869,-27.3791,53.8217,2.12555,6.8642,115.63,115.66,4.421875e-07,3.0,5.208333333333e-10, nan,0.0034999999999740794,5.798437500000002,5.784375000000002,33.1775375,-48.037324999999996,58.38093513913194
3727,2,594,-27.1961,52.6486,20,0.00920854,-0.0691171,0.997566,447.071,420.685,proton,-8.4293,-17.0098,6.5654,1.4869,-27.3791,53.8217,2.12555,6.8642,115.58,114.72,4.46875e-07,1.0,0.0, nan,0.19600000000002638,5.821875,6.2250000000000005,33.200975,-47.5967,58.03232368120912
298,2,597,-54.6974,42.6011,20,0.0861503,-0.0754273,0.993423,407.813,456.034,C12,-28.3273,-13.3295,2.88982,6.81259,-54.9606,42.8037,17.0661,8.07985,116.61,114.91,4.078125e-07,1.0,0.0, nan,,5.339062500000001,6.135937500000002,60.2996625,-36.667762499999995,70.57318261471784
3193,2,599,10.1144,-4.78357,20,-0.0284865,-0.044063,0.998623,591.218,425.236,proton,10.4866,-4.20863,6.74824,2.01498,12.1634,-1.42954,10.2335,3.80956,116.25,114.99,5.90625e-07,2.0,5.46875e-09, nan,0.5929999999999609,5.5078125,6.098437500000003,-6.655587499999999,7.527977500000003,10.048248116495857
348,2,599,9.68082,-3.98061,20,-0.0613895,0.0158322,0.997988,592.688,456.083,proton,10.4866,-4.20863,6.74824,2.01498,12.1634,-1.42954,10.2335,3.80956,114.72,116.33,5.921875e-07,1.0,0.0, nan,0.5004999999999882,6.2250000000000005,5.4703125,-5.938399999999999,6.899852500000001,9.103436663247361
188,2,599,10.28,-4.63691,20,-0.0165922,-0.0339632,0.999285,595.468,420.68,proton,10.4866,-4.20863,6.74824,2.01498,12.1634,-1.42954,10.2335,3.80956,33.19,190.8,5.953125e-07,1.0,0.0, nan,0.1554999999999609,44.4421875,-29.437500000000007,32.27878750000001,-28.007960000000008,42.73600292296598
4195,2,601,-44.905,45.2479,20,0.110854,-0.0709988,0.991297,398.33,442.691,proton,-17.8074,20.2382,12.5961,5.81494,-46.1646,46.0435,8.33747,8.45477,124.06,89.56,3.984375e-07,6.0,3.645833333333e-09, nan,0.10750000000001592,1.846874999999999,18.018749999999997,48.011475,-28.024750000000004,55.592160816414804
5728,2,601,-45.1732,44.7465,20,0.0862764,-0.112098,0.989945,399.807,428.276,proton,-17.8074,20.2382,12.5961,5.81494,-46.1646,46.0435,8.33747,8.45477,33.88,190.4,4e-07,1.0,0.0, nan,0.19299999999998363,44.118750000000006,-29.250000000000004,90.28335000000001,-75.29350000000001,117.5593230223469
180,2,603,-17.0751,-18.2476,20,0.06591,0.0498323,0.99658,593.018,459.76,C12,-17.8452,-18.8301,8.36144,2.6475,-16.0741,-16.2131,10.5973,3.86546,124.03,89.49,5.9375e-07,1.0,0.0, nan,,1.8609374999999995,18.051562500000003,17.9350375,34.2646625,38.67470318393294
3682,2,607,2.08987,-30.1635,20,0.0362532,0.0343402,0.998752,482.367,471.308,proton,31.1632,-59.6267,19.4301,3.33262,5.91852,-30.9475,18.8074,5.75097,124.06,89.41,4.828125e-07,4.0,3.125e-09, nan,,1.846874999999999,18.0890625,-4.071645000000001,49.0365625,49.20531226221851
3222,2,607,1.66655,-30.0847,20,-0.0279885,0.0464605,0.998528,483.216,430.868,proton,31.1632,-59.6267,19.4301,3.33262,5.91852,-30.9475,18.8074,5.75097,124.06,89.41,4.828125e-07,4.0,3.125e-09, nan,,1.846874999999999,18.0890625,-4.071645000000001,49.0365625,49.20531226221851
2343,2,607,1.60236,-29.9006,20,-0.0359676,0.0750101,0.996534,485.73,449.386,proton,31.1632,-59.6267,19.4301,3.33262,5.91852,-30.9475,18.8074,5.75097,124.06,89.41,4.828125e-07,4.0,3.125e-09, nan,,1.846874999999999,18.0890625,-4.071645000000001,49.0365625,49.20531226221851
4417,2,607,1.59607,-29.8039,20,-0.042459,0.0904102,0.994999,492.62,403.941,proton,31.1632,-59.6267,19.4301,3.33262,5.91852,-30.9475,18.8074,5.75097,124.06,89.41,4.828125e-07,4.0,3.125e-09, nan,,1.846874999999999,18.0890625,-4.071645000000001,49.0365625,49.20531226221851
1338,2,614,-52.5653,-20.738,20,0.140483,0.0561332,0.988491,764.647,454.14,C12,16.0919,36.2428,15.2113,0.0127972,-52.9914,-7.62364,19.6678,2.27975,96.71,52.48,7.640625e-07,1.0,0.0, nan,0.5845000000000482,14.667187500000002,35.400000000000006,67.6585875,43.02364000000001,80.17928698451213
1338,2,614,-52.5653,-20.738,20,0.140483,0.0561332,0.988491,764.647,454.14,C12,16.0919,36.2428,15.2113,0.0127972,-52.9914,-7.62364,19.6678,2.27975,75.03,55.64,7.640625e-07,1.0,0.0, nan,0.5845000000000482,24.8296875,33.91875,77.8210875,41.542390000000005,88.215031749667
5183,2,614,-52.8762,-20.9717,20,0.0813553,0.0110599,0.996624,767.058,443.707,C12,16.0919,36.2428,15.2113,0.0127972,-52.9914,-7.62364,19.6678,2.27975,123.9,89.24,7.671875e-07,2.0,2.34375e-09, nan,0.12950000000000728,1.9218749999999973,18.168750000000003,54.913275,25.792390000000005,60.66889774124568
269,4,621,48.763,46.3387,20,-0.104299,-0.107267,0.988744,735.835,413.745,proton,50.1149,47.7188,7.21696,0.0180493,49.4126,45.5965,10.6386,2.45948,143.97,72.45,7.359375e-07,3.0,5.208333333333e-10, nan,,-7.4859374999999995,26.0390625,-56.898537499999996,-19.5574375,60.16591170426417
1024,3,621,48.865,45.971,20,-0.0882725,-0.145641,0.985392,736.105,466.956,C12,-46.494,-13.4829,16.2339,0.0180493,49.4126,45.5965,10.6386,2.45948,143.97,72.45,7.359375e-07,3.0,5.208333333333e-10, nan,,-7.4859374999999995,26.0390625,-56.898537499999996,-19.5574375,60.16591170426417
59,6,621,49.9008,46.5772,20,-0.0829885,-0.0478698,0.9954,737.869,474.852,e-,-6.90043,-33.6222,9.91557,0.0180493,49.4126,45.5965,10.6386,2.45948,143.97,72.45,7.359375e-07,3.0,5.208333333333e-10, nan,,-7.4859374999999995,26.0390625,-56.898537499999996,-19.5574375,60.16591170426417
2707,2,624,36.5925,-26.6445,20,-0.113799,0.0528437,0.992097,828.691,423.651,C12,49.134,48.3483,11.3364,0.171595,42.1894,-40.0466,14.324,1.94242,143.77,72.54,8.28125e-07,3.0,5.208333333333e-10, nan,0.5660000000000309,-7.392187500000005,25.996874999999996,-49.581587500000005,66.043475,82.58374179640798
371,2,624,36.9244,-26.6278,20,-0.08828,0.0535991,0.994653,831.309,471.784,C12,49.134,48.3483,11.3364,0.171595,42.1894,-40.0466,14.324,1.94242,211.61,148.49,8.3125e-07,1.0,0.0, nan,0.05899999999996908,-39.1921875,-9.604687500000004,-81.3815875,30.441912499999994,86.88885325907928
599,2,624,36.8311,-26.37,20,-0.0955243,0.0730727,0.992741,835.76,417.882,C12,49.134,48.3483,11.3364,0.171595,42.1894,-40.0466,14.324,1.94242,86.66,105.2,8.359375e-07,1.0,0.0, nan,0.1775000000000091,19.378125,10.687499999999998,-22.811275,50.7341,55.62646105888478
1060,2,627,48.9444,-27.0358,20,-0.0627814,0.0189867,0.997847,671.571,421.072,C12,-23.5758,-5.12371,18.2686,1.31829,49.3251,-27.1512,13.9436,2.96211,210.92,148.46,6.71875e-07,3.0,2.604166666667e-09, nan,0.3039999999999736,-38.86874999999999,-9.590625000000003,-88.19385,17.560574999999996,89.92512981449137
1025,2,627,48.4968,-26.7144,20,-0.136632,0.0707156,0.988095,675.068,417.957,C12,-23.5758,-5.12371,18.2686,1.31829,49.3251,-27.1512,13.9436,2.96211,210.72,148.27,6.75e-07,2.0,3.90625e-09, nan,0.06799999999998363,-38.775,-9.501562500000006,-88.1001,17.649637499999994,89.85063897319488
2997,2,632,13.118,43.5993,20,-0.0341637,-0.0727559,0.996764,860.743,418.897,proton,49.3556,-27.1355,13.9827,0.00934801,20.5259,39.6787,18.9119,1.79628,78.86,92.06,8.609375e-07,2.0,7.8125e-10, nan,0.19449999999994816,23.034375,16.846874999999997,2.5084750000000007,-22.831825000000002,22.96921155930804
2997,2,632,13.118,43.5993,20,-0.0341637,-0.0727559,0.996764,860.743,418.897,proton,49.3556,-27.1355,13.9827,0.00934801,20.5259,39.6787,18.9119,1.79628,211.8,148.14,8.609375e-07,1.0,0.0, nan,0.19449999999994816,-39.28125000000001,-9.440624999999994,-59.80715000000001,-49.11932499999999,77.39252728512052
2997,2,632,13.118,43.5993,20,-0.0341637,-0.0727559,0.996764,860.743,418.897,proton,49.3556,-27.1355,13.9827,0.00934801,20.5259,39.6787,18.9119,1.79628,221.04,180.7,8.609375e-07,1.0,0.0, nan,0.19449999999994816,-43.6125,-24.703124999999993,-64.13839999999999,-64.38182499999999,90.87768562683924
3653,2,632,13.287,43.3283,20,-0.0208167,-0.0950884,0.995251,862.244,426.762,proton,13.5379,44.4744,8.00346,0.00934801,20.5259,39.6787,18.9119,1.79628,218.74,179.09,8.625e-07,1.0,0.0, nan,0.2559999999999718,-42.534375000000004,-23.9484375,-63.060275000000004,-63.6271375,89.58242522682411
54,2,635,-55.576,20.9435,20,0.112255,-0.0918678,0.989424,377.844,427.859,C12,-43.1807,-42.7423,2.52798,8.62631,-55.8799,21.1906,17.2753,9.42997,78.84,91.72,3.78125e-07,1.0,0.0, nan,,23.04375,17.00625,78.92365,-4.1843499999999985,79.03449445808457
87,2,640,-13.2083,1.97348,20,0.0739995,0.0264489,0.996907,745.007,460.758,proton,-14.6653,1.45377,0.384996,2.24735,-14.6637,1.45256,0.384431,2.4131,78.75,92.16,7.453125e-07,1.0,0.0, nan,,23.0859375,16.8,37.7496375,15.34744,40.75020301710172
8820,2,642,35.3625,46.5646,20,-0.117893,-0.0775165,0.989996,535.097,454.573,C12,32.1574,-6.80194,7.61656,1.22067,37.5631,47.9011,1.77433,4.68094,78.86,91.97,5.34375e-07,10.0,2.96875e-09, nan,,23.034375,16.8890625,-14.528724999999998,-31.012037499999998,34.246610343609646
9391,2,642,36.0165,46.1559,20,-0.0824812,-0.0993938,0.991624,535.383,474.405,C12,32.1574,-6.80194,7.61656,1.22067,37.5631,47.9011,1.77433,4.68094,78.86,91.97,5.34375e-07,10.0,2.96875e-09, nan,,23.034375,16.8890625,-14.528724999999998,-31.012037499999998,34.246610343609646
8046,2,642,36.5798,47.0199,20,-0.053499,-0.0488882,0.99737,535.696,432.901,C12,32.1574,-6.80194,7.61656,1.22067,37.5631,47.9011,1.77433,4.68094,78.86,91.97,5.34375e-07,10.0,2.96875e-09, nan,,23.034375,16.8890625,-14.528724999999998,-31.012037499999998,34.246610343609646
1850,2,642,35.2373,45.7435,20,-0.12501,-0.118965,0.984997,536.183,429.538,C12,32.1574,-6.80194,7.61656,1.22067,37.5631,47.9011,1.77433,4.68094,78.86,91.97,5.34375e-07,10.0,2.96875e-09, nan,,23.034375,16.8890625,-14.528724999999998,-31.012037499999998,34.246610343609646
5608,2,642,35.2613,47.1013,20,-0.123978,-0.0470983,0.991167,537.257,439.46,C12,32.1574,-6.80194,7.61656,1.22067,37.5631,47.9011,1.77433,4.68094,78.86,91.97,5.34375e-07,10.0,2.96875e-09, nan,,23.034375,16.8890625,-14.528724999999998,-31.012037499999998,34.246610343609646
4645,2,642,35.3826,45.606,20,-0.117321,-0.125823,0.985091,537.437,410.813,C12,32.1574,-6.80194,7.61656,1.22067,37.5631,47.9011,1.77433,4.68094,78.86,91.97,5.34375e-07,10.0,2.96875e-09, nan,,23.034375,16.8890625,-14.528724999999998,-31.012037499999998,34.246610343609646
8292,2,642,36.9674,45.6069,20,-0.0304083,-0.1293,0.991139,537.759,425.519,C12,32.1574,-6.80194,7.61656,1.22067,37.5631,47.9011,1.77433,4.68094,78.86,91.97,5.34375e-07,10.0,2.96875e-09, nan,,23.034375,16.8890625,-14.528724999999998,-31.012037499999998,34.246610343609646
1283,2,642,36.9871,46.2114,20,-0.0298483,-0.0956879,0.994964,538.102,450.315,C12,32.1574,-6.80194,7.61656,1.22067,37.5631,47.9011,1.77433,4.68094,78.86,91.97,5.34375e-07,10.0,2.96875e-09, nan,,23.034375,16.8890625,-14.528724999999998,-31.012037499999998,34.246610343609646
6931,2,642,35.9826,45.6207,20,-0.085256,-0.124996,0.988487,539.681,440.875,C12,32.1574,-6.80194,7.61656,1.22067,37.5631,47.9011,1.77433,4.68094,78.86,91.97,5.34375e-07,10.0,2.96875e-09, nan,,23.034375,16.8890625,-14.528724999999998,-31.012037499999998,34.246610343609646
4796,2,642,37.1089,46.5829,20,-0.0245216,-0.0727724,0.997047,542.129,456.22,C12,32.1574,-6.80194,7.61656,1.22067,37.5631,47.9011,1.77433,4.68094,78.86,91.97,5.34375e-07,10.0,2.96875e-09, nan,,23.034375,16.8890625,-14.528724999999998,-31.012037499999998,34.246610343609646
1916,2,645,57.6656,39.3018,20,-0.0986703,-0.120358,0.987815,990.951,454.092,proton,37.5144,47.9802,1.93047,0.0901862,47.0842,14.2734,12.2408,1.35222,79.43,92.19,9.90625e-07,2.0,4.6875e-09, nan,,22.7671875,16.785937500000003,-24.317012500000004,2.5125375000000023,24.446470943963725
213,2,645,57.9783,39.7429,20,-0.083242,-0.0985302,0.991646,999.448,442.285,proton,37.5144,47.9802,1.93047,0.0901862,47.0842,14.2734,12.2408,1.35222,79.43,92.19,9.90625e-07,2.0,4.6875e-09, nan,,22.7671875,16.785937500000003,-24.317012500000004,2.5125375000000023,24.446470943963725
150,2,646,-33.7122,-56.4036,20,0.0557373,0.0825612,0.995026,372.788,461.066,alpha,-33.9535,-56.761,15.6929,0.0,-33.9535,-56.761,15.6915,9.89283,78.85,91.81,3.734375e-07,1.0,0.0, nan,,23.039062500000004,16.964062499999997,56.992562500000005,73.7250625,93.18549791113054
104,2,649,-7.34798,-29.053,20,0.00836715,0.0785405,0.996876,605.773,466.385,proton,-7.35126,-29.0909,19.544,2.61972,-7.35686,-29.071,19.531,3.6585,78.94,91.68,6.0625e-07,1.0,0.0, nan,,22.996875000000003,17.025,30.353735000000004,46.096000000000004,55.1923042139955
11653,2,650,-9.09907,13.4222,20,-0.0110933,-0.0396429,0.999152,470.775,436.386,proton,-8.88649,14.1596,2.25468,1.51023,-8.94766,14.0316,2.0069,6.02561,208.1,174.71,4.703125e-07,3.0,1.5625e-09, nan,0.46249999999997726,-37.546875,-21.895312500000003,-28.599215,-35.9269125,45.920127835175734
11653,2,650,-9.09907,13.4222,20,-0.0110933,-0.0396429,0.999152,470.775,436.386,proton,-8.88649,14.1596,2.25468,1.51023,-8.94766,14.0316,2.0069,6.02561,66.35,166.83,4.703125e-07,6.0,3.645833333333e-09, nan,0.46249999999997726,28.898437500000004,-18.201562500000005,37.846097500000006,-32.233162500000006,49.712210378647555
6399,2,650,-8.94951,14.3679,20,-0.001778,0.0152953,0.999881,471.893,418.58,proton,-7.35126,-29.0909,19.544,1.51023,-8.94766,14.0316,2.0069,6.02561,142.33,31.31,4.71875e-07,1.0,0.0, nan,0.01799999999997226,-6.717187500000006,45.3234375,2.230472499999995,31.2918375,31.371230477934116
6399,2,650,-8.94951,14.3679,20,-0.001778,0.0152953,0.999881,471.893,418.58,proton,-7.35126,-29.0909,19.544,1.51023,-8.94766,14.0316,2.0069,6.02561,78.82,91.74,4.71875e-07,4.0,0.0, nan,0.01799999999997226,23.053125,16.996875000000003,32.000785,2.9652750000000037,32.13787635239532
6399,2,650,-8.94951,14.3679,20,-0.001778,0.0152953,0.999881,471.893,418.58,proton,-7.35126,-29.0909,19.544,1.51023,-8.94766,14.0316,2.0069,6.02561,185.43,154.3,4.71875e-07,1.0,0.0, nan,0.01799999999997226,-26.9203125,-12.328125000000005,-17.972652500000002,-26.359725000000005,31.903782533758935
