pixel_x,pixel_y,toa2,photon_count,time_diff,id,neutron_id,pulse_id,pulse_time_ns
80,163,580283.9334313085,1,1.0,3633,394,116,580000.0
75,164,580283.9376204273,1,1.0,10126,394,116,580000.0
74,166,580283.9376204273,1,1.0,10126,394,116,580000.0
76,165,580283.9376204273,1,1.0,10126,394,116,580000.0
74,164,580283.9376204273,1,1.0,10126,394,116,580000.0
75,165,580283.9376204273,1,1.0,10126,394,116,580000.0
76,164,580283.9376204273,1,1.0,10126,394,116,580000.0
75,166,580283.9376204273,1,1.0,10126,394,116,580000.0
74,165,580283.9376204273,1,1.0,10126,394,116,580000.0
76,166,580283.9376204273,1,1.0,10126,394,116,580000.0
79,159,580284.7343390224,1,1.0,13810,394,116,580000.0
77,158,580284.7343390224,1,1.0,13810,394,116,580000.0
79,160,580284.7343390224,1,1.0,13810,394,116,580000.0
77,159,580284.7343390224,1,1.0,13810,394,116,580000.0
77,160,580284.7343390224,1,1.0,13810,394,116,580000.0
78,159,580284.7343390224,1,1.0,13810,394,116,580000.0
79,158,580284.7343390224,1,1.0,13810,394,116,580000.0
78,158,580284.7343390224,1,1.0,13810,394,116,580000.0
78,160,580284.7343390224,1,1.0,13810,394,116,580000.0
77,161,580285.3456620792,1,1.0,17722,394,116,580000.0
76,159,580285.3456620792,1,1.0,17722,394,116,580000.0
76,160,580285.3456620792,1,1.0,17722,394,116,580000.0
77,160,580285.3456620792,1,1.0,17722,394,116,580000.0
76,161,580285.3456620792,1,1.0,17722,394,116,580000.0
78,161,580285.3456620792,1,1.0,17722,394,116,580000.0
78,160,580285.3456620792,1,1.0,17722,394,116,580000.0
77,159,580285.3456620792,1,1.0,17722,394,116,580000.0
78,159,580285.3456620792,1,1.0,17722,394,116,580000.0
81,161,580286.3202922832,1,1.0,8741,394,116,580000.0
80,162,580286.3202922832,1,1.0,8741,394,116,580000.0
81,162,580286.3202922832,1,1.0,8741,394,116,580000.0
79,162,580286.3202922832,1,1.0,8741,394,116,580000.0
79,160,580286.3202922832,1,1.0,8741,394,116,580000.0
80,160,580286.3202922832,1,1.0,8741,394,116,580000.0
80,161,580286.3202922832,1,1.0,8741,394,116,580000.0
81,160,580286.3202922832,1,1.0,8741,394,116,580000.0
79,161,580286.3202922832,1,1.0,8741,394,116,580000.0
77,159,580286.4892623064,1,1.0,25943,394,116,580000.0
77,161,580286.4892623064,1,1.0,25943,394,116,580000.0
78,161,580286.4892623064,1,1.0,25943,394,116,580000.0
79,159,580286.4892623064,1,1.0,25943,394,116,580000.0
78,159,580286.4892623064,1,1.0,25943,394,116,580000.0
79,161,580286.4892623064,1,1.0,25943,394,116,580000.0
78,160,580286.4892623064,1,1.0,25943,394,116,580000.0
77,160,580286.4892623064,1,1.0,25943,394,116,580000.0
79,160,580286.4892623064,1,1.0,25943,394,116,580000.0
78,162,580288.6567897077,1,1.0,7525,394,116,580000.0
79,162,580288.6567897077,1,1.0,7525,394,116,580000.0
79,161,580288.6567897077,1,1.0,7525,394,116,580000.0
77,161,580288.6567897077,1,1.0,7525,394,116,580000.0
77,163,580288.6567897077,1,1.0,7525,394,116,580000.0
77,162,580288.6567897077,1,1.0,7525,394,116,580000.0
79,163,580288.6567897077,1,1.0,7525,394,116,580000.0
78,161,580288.6567897077,1,1.0,7525,394,116,580000.0
78,163,580288.6567897077,1,1.0,7525,394,116,580000.0
78,163,580288.880054107,1,1.0,24193,394,116,580000.0
77,162,580288.880054107,1,1.0,24193,394,116,580000.0
77,163,580288.880054107,1,1.0,24193,394,116,580000.0
78,162,580288.880054107,1,1.0,24193,394,116,580000.0
78,161,580288.880054107,1,1.0,24193,394,116,580000.0
76,161,580288.880054107,1,1.0,24193,394,116,580000.0
77,161,580288.880054107,1,1.0,24193,394,116,580000.0
76,162,580288.880054107,1,1.0,24193,394,116,580000.0
76,163,580288.880054107,1,1.0,24193,394,116,580000.0
80,161,580288.9700389563,1,1.0,24032,394,116,580000.0
79,159,580288.9700389563,1,1.0,24032,394,116,580000.0
78,161,580288.9700389563,1,1.0,24032,394,116,580000.0
78,159,580288.9700389563,1,1.0,24032,394,116,580000.0
79,161,580288.9700389563,1,1.0,24032,394,116,580000.0
78,160,580288.9700389563,1,1.0,24032,394,116,580000.0
79,160,580288.9700389563,1,1.0,24032,394,116,580000.0
80,160,580288.9700389563,1,1.0,24032,394,116,580000.0
80,159,580288.9700389563,1,1.0,24032,394,116,580000.0
83,162,580290.9818512815,1,1.0,21,394,116,580000.0
84,160,580290.9818512815,1,1.0,21,394,116,580000.0
82,162,580290.9818512815,1,1.0,21,394,116,580000.0
84,162,580290.9818512815,1,1.0,21,394,116,580000.0
83,160,580290.9818512815,1,1.0,21,394,116,580000.0
83,161,580290.9818512815,1,1.0,21,394,116,580000.0
82,160,580290.9818512815,1,1.0,21,394,116,580000.0
82,161,580290.9818512815,1,1.0,21,394,116,580000.0
84,161,580290.9818512815,1,1.0,21,394,116,580000.0
77,156,580292.9477056373,1,1.0,5775,394,116,580000.0
79,156,580292.9477056373,1,1.0,5775,394,116,580000.0
77,157,580292.9477056373,1,1.0,5775,394,116,580000.0
78,158,580292.9477056373,1,1.0,5775,394,116,580000.0
78,157,580292.9477056373,1,1.0,5775,394,116,580000.0
78,156,580292.9477056373,1,1.0,5775,394,116,580000.0
77,158,580292.9477056373,1,1.0,5775,394,116,580000.0
79,158,580292.9477056373,1,1.0,5775,394,116,580000.0
79,157,580292.9477056373,1,1.0,5775,394,116,580000.0
78,162,580299.2344844587,1,1.0,21926,394,116,580000.0
77,162,580299.2344844587,1,1.0,21926,394,116,580000.0
77,161,580299.2344844587,1,1.0,21926,394,116,580000.0
76,162,580299.2344844587,1,1.0,21926,394,116,580000.0
78,163,580299.2344844587,1,1.0,21926,394,116,580000.0
78,161,580299.2344844587,1,1.0,21926,394,116,580000.0
76,161,580299.2344844587,1,1.0,21926,394,116,580000.0
76,163,580299.2344844587,1,1.0,21926,394,116,580000.0
77,163,580299.2344844587,1,1.0,21926,394,116,580000.0
76,160,580303.5818638727,1,1.0,10024,394,116,580000.0
77,158,580303.5818638727,1,1.0,10024,394,116,580000.0
77,159,580303.5818638727,1,1.0,10024,394,116,580000.0
75,159,580303.5818638727,1,1.0,10024,394,116,580000.0
76,158,580303.5818638727,1,1.0,10024,394,116,580000.0
77,160,580303.5818638727,1,1.0,10024,394,116,580000.0
75,158,580303.5818638727,1,1.0,10024,394,116,580000.0
75,160,580303.5818638727,1,1.0,10024,394,116,580000.0
76,159,580303.5818638727,1,1.0,10024,394,116,580000.0
77,159,580311.6867035758,1,1.0,6081,394,116,580000.0
76,160,580311.6867035758,1,1.0,6081,394,116,580000.0
75,159,580311.6867035758,1,1.0,6081,394,116,580000.0
76,158,580311.6867035758,1,1.0,6081,394,116,580000.0
75,158,580311.6867035758,1,1.0,6081,394,116,580000.0
76,159,580311.6867035758,1,1.0,6081,394,116,580000.0
77,160,580311.6867035758,1,1.0,6081,394,116,580000.0
77,158,580311.6867035758,1,1.0,6081,394,116,580000.0
75,160,580311.6867035758,1,1.0,6081,394,116,580000.0
77,159,580324.5247391073,1,1.0,19472,394,116,580000.0
76,158,580324.5247391073,1,1.0,19472,394,116,580000.0
76,159,580324.5247391073,1,1.0,19472,394,116,580000.0
78,160,580324.5247391073,1,1.0,19472,394,116,580000.0
77,160,580324.5247391073,1,1.0,19472,394,116,580000.0
76,160,580324.5247391073,1,1.0,19472,394,116,580000.0
77,158,580324.5247391073,1,1.0,19472,394,116,580000.0
78,158,580324.5247391073,1,1.0,19472,394,116,580000.0
78,159,580324.5247391073,1,1.0,19472,394,116,580000.0
81,164,580324.8024367992,1,1.0,27388,394,116,580000.0
79,163,580324.8024367992,1,1.0,27388,394,116,580000.0
81,163,580324.8024367992,1,1.0,27388,394,116,580000.0
80,164,580324.8024367992,1,1.0,27388,394,116,580000.0
80,163,580324.8024367992,1,1.0,27388,394,116,580000.0
81,162,580324.8024367992,1,1.0,27388,394,116,580000.0
79,162,580324.8024367992,1,1.0,27388,394,116,580000.0
80,162,580324.8024367992,1,1.0,27388,394,116,580000.0
79,164,580324.8024367992,1,1.0,27388,394,116,580000.0
224,89,580432.4900568702,1,1.0,345,393,116,580000.0
226,90,580432.4900568702,1,1.0,345,393,116,580000.0
225,90,580432.4900568702,1,1.0,345,393,116,580000.0
225,91,580432.4900568702,1,1.0,345,393,116,580000.0
224,91,580432.4900568702,1,1.0,345,393,116,580000.0
226,91,580432.4900568702,1,1.0,345,393,116,580000.0
225,89,580432.4900568702,1,1.0,345,393,116,580000.0
226,89,580432.4900568702,1,1.0,345,393,116,580000.0
224,90,580432.4900568702,1,1.0,345,393,116,580000.0
47,101,585281.756695997,1,1.0,983,400,117,585000.0
47,99,585281.756695997,1,1.0,983,400,117,585000.0
46,99,585281.756695997,1,1.0,983,400,117,585000.0
47,100,585281.756695997,1,1.0,983,400,117,585000.0
45,99,585281.756695997,1,1.0,983,400,117,585000.0
46,101,585281.756695997,1,1.0,983,400,117,585000.0
45,100,585281.756695997,1,1.0,983,400,117,585000.0
46,100,585281.756695997,1,1.0,983,400,117,585000.0
45,101,585281.756695997,1,1.0,983,400,117,585000.0
81,54,585284.1475793555,1,1.0,5219,400,117,585000.0
82,55,585284.1475793555,1,1.0,5219,400,117,585000.0
83,55,585284.1475793555,1,1.0,5219,400,117,585000.0
82,56,585284.1475793555,1,1.0,5219,400,117,585000.0
83,56,585284.1475793555,1,1.0,5219,400,117,585000.0
81,56,585284.1475793555,1,1.0,5219,400,117,585000.0
82,54,585284.1475793555,1,1.0,5219,400,117,585000.0
81,55,585284.1475793555,1,1.0,5219,400,117,585000.0
83,54,585284.1475793555,1,1.0,5219,400,117,585000.0
47,101,585284.6534898044,1,1.0,3427,400,117,585000.0
48,103,585284.6534898044,1,1.0,3427,400,117,585000.0
49,103,585284.6534898044,1,1.0,3427,400,117,585000.0
47,102,585284.6534898044,1,1.0,3427,400,117,585000.0
47,103,585284.6534898044,1,1.0,3427,400,117,585000.0
48,102,585284.6534898044,1,1.0,3427,400,117,585000.0
48,101,585284.6534898044,1,1.0,3427,400,117,585000.0
49,102,585284.6534898044,1,1.0,3427,400,117,585000.0
49,101,585284.6534898044,1,1.0,3427,400,117,585000.0
45,99,585292.1186774743,1,1.0,73,400,117,585000.0
43,98,585292.1186774743,1,1.0,73,400,117,585000.0
43,100,585292.1186774743,1,1.0,73,400,117,585000.0
45,100,585292.1186774743,1,1.0,73,400,117,585000.0
44,98,585292.1186774743,1,1.0,73,400,117,585000.0
44,100,585292.1186774743,1,1.0,73,400,117,585000.0
43,99,585292.1186774743,1,1.0,73,400,117,585000.0
45,98,585292.1186774743,1,1.0,73,400,117,585000.0
44,99,585292.1186774743,1,1.0,73,400,117,585000.0
46,101,585310.1617006169,1,1.0,1746,400,117,585000.0
46,100,585310.1617006169,1,1.0,1746,400,117,585000.0
47,101,585310.1617006169,1,1.0,1746,400,117,585000.0
45,99,585310.1617006169,1,1.0,1746,400,117,585000.0
47,100,585310.1617006169,1,1.0,1746,400,117,585000.0
47,99,585310.1617006169,1,1.0,1746,400,117,585000.0
45,100,585310.1617006169,1,1.0,1746,400,117,585000.0
46,99,585310.1617006169,1,1.0,1746,400,117,585000.0
45,101,585310.1617006169,1,1.0,1746,400,117,585000.0
29,162,585360.2331813074,1,1.0,1922,398,117,585000.0
29,160,585360.2331813074,1,1.0,1922,398,117,585000.0
30,161,585360.2331813074,1,1.0,1922,398,117,585000.0
31,162,585360.2331813074,1,1.0,1922,398,117,585000.0
30,162,585360.2331813074,1,1.0,1922,398,117,585000.0
31,161,585360.2331813074,1,1.0,1922,398,117,585000.0
29,161,585360.2331813074,1,1.0,1922,398,117,585000.0
30,160,585360.2331813074,1,1.0,1922,398,117,585000.0
31,160,585360.2331813074,1,1.0,1922,398,117,585000.0
31,162,585363.4882466594,1,1.0,5830,398,117,585000.0
29,162,585363.4882466594,1,1.0,5830,398,117,585000.0
30,161,585363.4882466594,1,1.0,5830,398,117,585000.0
31,161,585363.4882466594,1,1.0,5830,398,117,585000.0
30,162,585363.4882466594,1,1.0,5830,398,117,585000.0
29,160,585363.4882466594,1,1.0,5830,398,117,585000.0
31,160,585363.4882466594,1,1.0,5830,398,117,585000.0
30,160,585363.4882466594,1,1.0,5830,398,117,585000.0
29,161,585363.4882466594,1,1.0,5830,398,117,585000.0
30,160,585364.4906199246,1,1.0,4572,398,117,585000.0
31,162,585364.4906199246,1,1.0,4572,398,117,585000.0
29,161,585364.4906199246,1,1.0,4572,398,117,585000.0
29,160,585364.4906199246,1,1.0,4572,398,117,585000.0
30,161,585364.4906199246,1,1.0,4572,398,117,585000.0
31,161,585364.4906199246,1,1.0,4572,398,117,585000.0
29,162,585364.4906199246,1,1.0,4572,398,117,585000.0
31,160,585364.4906199246,1,1.0,4572,398,117,585000.0
30,162,585364.4906199246,1,1.0,4572,398,117,585000.0
34,164,585372.9087502789,1,1.0,6510,398,117,585000.0
35,166,585372.9087502789,1,1.0,6510,398,117,585000.0
33,164,585372.9087502789,1,1.0,6510,398,117,585000.0
33,166,585372.9087502789,1,1.0,6510,398,117,585000.0
34,166,585372.9087502789,1,1.0,6510,398,117,585000.0
35,164,585372.9087502789,1,1.0,6510,398,117,585000.0
34,165,585372.9087502789,1,1.0,6510,398,117,585000.0
35,165,585372.9087502789,1,1.0,6510,398,117,585000.0
33,165,585372.9087502789,1,1.0,6510,398,117,585000.0
30,161,585388.0323588736,1,1.0,7334,398,117,585000.0
31,161,585388.0323588736,1,1.0,7334,398,117,585000.0
29,162,585388.0323588736,1,1.0,7334,398,117,585000.0
30,162,585388.0323588736,1,1.0,7334,398,117,585000.0
31,162,585388.0323588736,1,1.0,7334,398,117,585000.0
29,163,585388.0323588736,1,1.0,7334,398,117,585000.0
30,163,585388.0323588736,1,1.0,7334,398,117,585000.0
29,161,585388.0323588736,1,1.0,7334,398,117,585000.0
31,163,585388.0323588736,1,1.0,7334,398,117,585000.0
31,161,585391.669821258,1,1.0,8284,398,117,585000.0
31,162,585391.669821258,1,1.0,8284,398,117,585000.0
30,160,585391.669821258,1,1.0,8284,398,117,585000.0
30,162,585391.669821258,1,1.0,8284,398,117,585000.0
31,160,585391.669821258,1,1.0,8284,398,117,585000.0
29,160,585391.669821258,1,1.0,8284,398,117,585000.0
30,161,585391.669821258,1,1.0,8284,398,117,585000.0
29,162,585391.669821258,1,1.0,8284,398,117,585000.0
29,161,585391.669821258,1,1.0,8284,398,117,585000.0
30,160,585424.3931985926,1,1.0,4132,398,117,585000.0
29,161,585424.3931985926,1,1.0,4132,398,117,585000.0
30,161,585424.3931985926,1,1.0,4132,398,117,585000.0
31,162,585424.3931985926,1,1.0,4132,398,117,585000.0
29,162,585424.3931985926,1,1.0,4132,398,117,585000.0
30,162,585424.3931985926,1,1.0,4132,398,117,585000.0
31,160,585424.3931985926,1,1.0,4132,398,117,585000.0
31,161,585424.3931985926,1,1.0,4132,398,117,585000.0
29,160,585424.3931985926,1,1.0,4132,398,117,585000.0
142,171,590445.336425492,1,1.0,1206,404,118,590000.0
144,170,590445.336425492,1,1.0,1206,404,118,590000.0
142,169,590445.336425492,1,1.0,1206,404,118,590000.0
144,171,590445.336425492,1,1.0,1206,404,118,590000.0
143,170,590445.336425492,1,1.0,1206,404,118,590000.0
143,171,590445.336425492,1,1.0,1206,404,118,590000.0
144,169,590445.336425492,1,1.0,1206,404,118,590000.0
142,170,590445.336425492,1,1.0,1206,404,118,590000.0
143,169,590445.336425492,1,1.0,1206,404,118,590000.0
142,168,590448.9833724311,1,1.0,1228,404,118,590000.0
141,168,590448.9833724311,1,1.0,1228,404,118,590000.0
142,170,590448.9833724311,1,1.0,1228,404,118,590000.0
141,169,590448.9833724311,1,1.0,1228,404,118,590000.0
142,169,590448.9833724311,1,1.0,1228,404,118,590000.0
143,170,590448.9833724311,1,1.0,1228,404,118,590000.0
141,170,590448.9833724311,1,1.0,1228,404,118,590000.0
143,168,590448.9833724311,1,1.0,1228,404,118,590000.0
143,169,590448.9833724311,1,1.0,1228,404,118,590000.0
196,109,600274.8447254534,1,1.0,15177,416,121,600000.0
194,111,600274.8447254534,1,1.0,15177,416,121,600000.0
196,110,600274.8447254534,1,1.0,15177,416,121,600000.0
195,110,600274.8447254534,1,1.0,15177,416,121,600000.0
195,109,600274.8447254534,1,1.0,15177,416,121,600000.0
195,111,600274.8447254534,1,1.0,15177,416,121,600000.0
196,111,600274.8447254534,1,1.0,15177,416,121,600000.0
194,109,600274.8447254534,1,1.0,15177,416,121,600000.0
194,110,600274.8447254534,1,1.0,15177,416,121,600000.0
195,111,600274.949477337,1,1.0,15785,416,121,600000.0
194,111,600274.949477337,1,1.0,15785,416,121,600000.0
196,110,600274.949477337,1,1.0,15785,416,121,600000.0
196,109,600274.949477337,1,1.0,15785,416,121,600000.0
195,109,600274.949477337,1,1.0,15785,416,121,600000.0
196,111,600274.949477337,1,1.0,15785,416,121,600000.0
194,109,600274.949477337,1,1.0,15785,416,121,600000.0
195,110,600274.949477337,1,1.0,15785,416,121,600000.0
194,110,600274.949477337,1,1.0,15785,416,121,600000.0
180,107,600275.5625365156,1,1.0,7558,416,121,600000.0
178,108,600275.5625365156,1,1.0,7558,416,121,600000.0
179,107,600275.5625365156,1,1.0,7558,416,121,600000.0
178,109,600275.5625365156,1,1.0,7558,416,121,600000.0
180,109,600275.5625365156,1,1.0,7558,416,121,600000.0
179,109,600275.5625365156,1,1.0,7558,416,121,600000.0
179,108,600275.5625365156,1,1.0,7558,416,121,600000.0
178,107,600275.5625365156,1,1.0,7558,416,121,600000.0
180,108,600275.5625365156,1,1.0,7558,416,121,600000.0
194,111,600275.7111138757,1,1.0,12456,416,121,600000.0
192,110,600275.7111138757,1,1.0,12456,416,121,600000.0
193,111,600275.7111138757,1,1.0,12456,416,121,600000.0
192,111,600275.7111138757,1,1.0,12456,416,121,600000.0
194,109,600275.7111138757,1,1.0,12456,416,121,600000.0
194,110,600275.7111138757,1,1.0,12456,416,121,600000.0
193,109,600275.7111138757,1,1.0,12456,416,121,600000.0
193,110,600275.7111138757,1,1.0,12456,416,121,600000.0
192,109,600275.7111138757,1,1.0,12456,416,121,600000.0
201,106,600275.9738994809,1,1.0,20895,416,121,600000.0
201,107,600275.9738994809,1,1.0,20895,416,121,600000.0
200,107,600275.9738994809,1,1.0,20895,416,121,600000.0
199,107,600275.9738994809,1,1.0,20895,416,121,600000.0
201,108,600275.9738994809,1,1.0,20895,416,121,600000.0
199,106,600275.9738994809,1,1.0,20895,416,121,600000.0
199,108,600275.9738994809,1,1.0,20895,416,121,600000.0
200,106,600275.9738994809,1,1.0,20895,416,121,600000.0
200,108,600275.9738994809,1,1.0,20895,416,121,600000.0
201,104,600277.8824775231,1,1.0,26032,416,121,600000.0
201,105,600277.8824775231,1,1.0,26032,416,121,600000.0
202,104,600277.8824775231,1,1.0,26032,416,121,600000.0
203,104,600277.8824775231,1,1.0,26032,416,121,600000.0
202,103,600277.8824775231,1,1.0,26032,416,121,600000.0
201,103,600277.8824775231,1,1.0,26032,416,121,600000.0
203,103,600277.8824775231,1,1.0,26032,416,121,600000.0
203,105,600277.8824775231,1,1.0,26032,416,121,600000.0
202,105,600277.8824775231,1,1.0,26032,416,121,600000.0
200,106,600278.2516524501,1,1.0,21833,416,121,600000.0
200,108,600278.2516524501,1,1.0,21833,416,121,600000.0
201,106,600278.2516524501,1,1.0,21833,416,121,600000.0
200,107,600278.2516524501,1,1.0,21833,416,121,600000.0
201,108,600278.2516524501,1,1.0,21833,416,121,600000.0
201,107,600278.2516524501,1,1.0,21833,416,121,600000.0
202,108,600278.2516524501,1,1.0,21833,416,121,600000.0
202,106,600278.2516524501,1,1.0,21833,416,121,600000.0
202,107,600278.2516524501,1,1.0,21833,416,121,600000.0
197,110,600279.6003517022,1,1.0,19257,416,121,600000.0
199,108,600279.6003517022,1,1.0,19257,416,121,600000.0
199,110,600279.6003517022,1,1.0,19257,416,121,600000.0
197,109,600279.6003517022,1,1.0,19257,416,121,600000.0
197,108,600279.6003517022,1,1.0,19257,416,121,600000.0
198,109,600279.6003517022,1,1.0,19257,416,121,600000.0
199,109,600279.6003517022,1,1.0,19257,416,121,600000.0
198,108,600279.6003517022,1,1.0,19257,416,121,600000.0
198,110,600279.6003517022,1,1.0,19257,416,121,600000.0
193,110,600280.8079673445,1,1.0,18565,416,121,600000.0
194,109,600280.8079673445,1,1.0,18565,416,121,600000.0
194,111,600280.8079673445,1,1.0,18565,416,121,600000.0
194,110,600280.8079673445,1,1.0,18565,416,121,600000.0
193,109,600280.8079673445,1,1.0,18565,416,121,600000.0
195,109,600280.8079673445,1,1.0,18565,416,121,600000.0
195,110,600280.8079673445,1,1.0,18565,416,121,600000.0
193,111,600280.8079673445,1,1.0,18565,416,121,600000.0
195,111,600280.8079673445,1,1.0,18565,416,121,600000.0
199,108,600281.4201130508,1,1.0,22772,416,121,600000.0
198,108,600281.4201130508,1,1.0,22772,416,121,600000.0
199,106,600281.4201130508,1,1.0,22772,416,121,600000.0
200,107,600281.4201130508,1,1.0,22772,416,121,600000.0
200,108,600281.4201130508,1,1.0,22772,416,121,600000.0
198,106,600281.4201130508,1,1.0,22772,416,121,600000.0
200,106,600281.4201130508,1,1.0,22772,416,121,600000.0
198,107,600281.4201130508,1,1.0,22772,416,121,600000.0
199,107,600281.4201130508,1,1.0,22772,416,121,600000.0
186,109,600284.0090332825,1,1.0,11115,416,121,600000.0
185,108,600284.0090332825,1,1.0,11115,416,121,600000.0
184,107,600284.0090332825,1,1.0,11115,416,121,600000.0
184,108,600284.0090332825,1,1.0,11115,416,121,600000.0
184,109,600284.0090332825,1,1.0,11115,416,121,600000.0
186,108,600284.0090332825,1,1.0,11115,416,121,600000.0
185,109,600284.0090332825,1,1.0,11115,416,121,600000.0
185,107,600284.0090332825,1,1.0,11115,416,121,600000.0
186,107,600284.0090332825,1,1.0,11115,416,121,600000.0
200,106,600285.1225492087,1,1.0,20352,416,121,600000.0
201,106,600285.1225492087,1,1.0,20352,416,121,600000.0
200,105,600285.1225492087,1,1.0,20352,416,121,600000.0
201,104,600285.1225492087,1,1.0,20352,416,121,600000.0
201,105,600285.1225492087,1,1.0,20352,416,121,600000.0
199,106,600285.1225492087,1,1.0,20352,416,121,600000.0
200,104,600285.1225492087,1,1.0,20352,416,121,600000.0
199,104,600285.1225492087,1,1.0,20352,416,121,600000.0
199,105,600285.1225492087,1,1.0,20352,416,121,600000.0
92,127,600285.1837044496,1,1.0,1422,416,121,600000.0
92,125,600285.1837044496,1,1.0,1422,416,121,600000.0
91,125,600285.1837044496,1,1.0,1422,416,121,600000.0
90,126,600285.1837044496,1,1.0,1422,416,121,600000.0
92,126,600285.1837044496,1,1.0,1422,416,121,600000.0
90,125,600285.1837044496,1,1.0,1422,416,121,600000.0
90,127,600285.1837044496,1,1.0,1422,416,121,600000.0
91,127,600285.1837044496,1,1.0,1422,416,121,600000.0
91,126,600285.1837044496,1,1.0,1422,416,121,600000.0
197,111,600286.118353431,1,1.0,29747,416,121,600000.0
199,110,600286.118353431,1,1.0,29747,416,121,600000.0
199,109,600286.118353431,1,1.0,29747,416,121,600000.0
199,111,600286.118353431,1,1.0,29747,416,121,600000.0
198,111,600286.118353431,1,1.0,29747,416,121,600000.0
198,110,600286.118353431,1,1.0,29747,416,121,600000.0
197,109,600286.118353431,1,1.0,29747,416,121,600000.0
197,110,600286.118353431,1,1.0,29747,416,121,600000.0
198,109,600286.118353431,1,1.0,29747,416,121,600000.0
184,108,600286.5540450218,1,1.0,5633,416,121,600000.0
186,110,600286.5540450218,1,1.0,5633,416,121,600000.0
184,110,600286.5540450218,1,1.0,5633,416,121,600000.0
185,108,600286.5540450218,1,1.0,5633,416,121,600000.0
186,109,600286.5540450218,1,1.0,5633,416,121,600000.0
185,110,600286.5540450218,1,1.0,5633,416,121,600000.0
186,108,600286.5540450218,1,1.0,5633,416,121,600000.0
185,109,600286.5540450218,1,1.0,5633,416,121,600000.0
184,109,600286.5540450218,1,1.0,5633,416,121,600000.0
188,110,600287.1577613957,1,1.0,11939,416,121,600000.0
186,109,600287.1577613957,1,1.0,11939,416,121,600000.0
188,111,600287.1577613957,1,1.0,11939,416,121,600000.0
187,110,600287.1577613957,1,1.0,11939,416,121,600000.0
186,110,600287.1577613957,1,1.0,11939,416,121,600000.0
188,109,600287.1577613957,1,1.0,11939,416,121,600000.0
187,111,600287.1577613957,1,1.0,11939,416,121,600000.0
186,111,600287.1577613957,1,1.0,11939,416,121,600000.0
187,109,600287.1577613957,1,1.0,11939,416,121,600000.0
197,112,600287.3755927293,1,1.0,18318,416,121,600000.0
195,112,600287.3755927293,1,1.0,18318,416,121,600000.0
197,110,600287.3755927293,1,1.0,18318,416,121,600000.0
197,111,600287.3755927293,1,1.0,18318,416,121,600000.0
195,110,600287.3755927293,1,1.0,18318,416,121,600000.0
196,111,600287.3755927293,1,1.0,18318,416,121,600000.0
196,110,600287.3755927293,1,1.0,18318,416,121,600000.0
196,112,600287.3755927293,1,1.0,18318,416,121,600000.0
195,111,600287.3755927293,1,1.0,18318,416,121,600000.0
202,106,600287.6607817416,1,1.0,26346,416,121,600000.0
203,105,600287.6607817416,1,1.0,26346,416,121,600000.0
203,106,600287.6607817416,1,1.0,26346,416,121,600000.0
203,107,600287.6607817416,1,1.0,26346,416,121,600000.0
204,107,600287.6607817416,1,1.0,26346,416,121,600000.0
204,105,600287.6607817416,1,1.0,26346,416,121,600000.0
204,106,600287.6607817416,1,1.0,26346,416,121,600000.0
202,105,600287.6607817416,1,1.0,26346,416,121,600000.0
202,107,600287.6607817416,1,1.0,26346,416,121,600000.0
184,106,600289.7292167335,1,1.0,5410,416,121,600000.0
185,108,600289.7292167335,1,1.0,5410,416,121,600000.0
186,108,600289.7292167335,1,1.0,5410,416,121,600000.0
185,106,600289.7292167335,1,1.0,5410,416,121,600000.0
186,106,600289.7292167335,1,1.0,5410,416,121,600000.0
184,107,600289.7292167335,1,1.0,5410,416,121,600000.0
184,108,600289.7292167335,1,1.0,5410,416,121,600000.0
185,107,600289.7292167335,1,1.0,5410,416,121,600000.0
186,107,600289.7292167335,1,1.0,5410,416,121,600000.0
198,108,600290.8352819132,1,1.0,22335,416,121,600000.0
198,110,600290.8352819132,1,1.0,22335,416,121,600000.0
199,109,600290.8352819132,1,1.0,22335,416,121,600000.0
200,109,600290.8352819132,1,1.0,22335,416,121,600000.0
199,110,600290.8352819132,1,1.0,22335,416,121,600000.0
198,109,600290.8352819132,1,1.0,22335,416,121,600000.0
200,108,600290.8352819132,1,1.0,22335,416,121,600000.0
199,108,600290.8352819132,1,1.0,22335,416,121,600000.0
200,110,600290.8352819132,1,1.0,22335,416,121,600000.0
203,106,600291.1706098801,1,1.0,29341,416,121,600000.0
203,104,600291.1706098801,1,1.0,29341,416,121,600000.0
203,105,600291.1706098801,1,1.0,29341,416,121,600000.0
202,106,600291.1706098801,1,1.0,29341,416,121,600000.0
204,104,600291.1706098801,1,1.0,29341,416,121,600000.0
204,105,600291.1706098801,1,1.0,29341,416,121,600000.0
202,105,600291.1706098801,1,1.0,29341,416,121,600000.0
204,106,600291.1706098801,1,1.0,29341,416,121,600000.0
202,104,600291.1706098801,1,1.0,29341,416,121,600000.0
201,104,600291.5462505717,1,1.0,21583,416,121,600000.0
203,106,600291.5462505717,1,1.0,21583,416,121,600000.0
202,105,600291.5462505717,1,1.0,21583,416,121,600000.0
201,106,600291.5462505717,1,1.0,21583,416,121,600000.0
203,105,600291.5462505717,1,1.0,21583,416,121,600000.0
203,104,600291.5462505717,1,1.0,21583,416,121,600000.0
202,106,600291.5462505717,1,1.0,21583,416,121,600000.0
201,105,600291.5462505717,1,1.0,21583,416,121,600000.0
